               Date               Cb1          Cb2          Cb3          Cb4          Cb5          Cb6          Cb7          Cb8          
8/21/2014 4:51:36 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:36 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:36 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:36 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:36 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:36 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:36 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:36 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:36 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:36 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:36 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:36 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:37 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:37 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:37 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:37 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:37 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:37 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:37 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:37 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:37 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:37 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:37 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:37 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:37 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:37 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:37 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:37 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:37 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:37 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:37 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:37 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:37 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:37 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:37 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:37 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:37 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:37 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:37 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:37 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:37 PM    0         0         0         0         0         0         0         0

8/21/2014 4:51:37 PM    0         0         0         0         0         0         0         0
